timestamp,est_x,est_y,est_z,est_vx,est_vy,est_vz,pos_err,vel_err,num_visible_cameras,update_time_sec,nis_mean,cov_px,cov_py,cov_pz,cov_vx,cov_vy,cov_vz
3.53333333,0.48887208,0.87235548,1.50000000,-0.26172066,0.14666105,0.00000015,0.00000000,0.00001404,4,0.00090658,0.00826324,0.00000000,0.00000000,0.00000000,0.00000071,0.00000068,0.00000068
3.56666667,0.48012423,0.87720050,1.50000000,-0.26314304,0.14405305,-0.00000003,0.00000000,0.00002327,4,0.00077300,0.00794216,0.00000000,0.00000000,0.00000000,0.00000070,0.00000068,0.00000067
3.60000000,0.47132836,0.88195781,1.50000000,-0.26460141,0.14139810,0.00000015,0.00000001,0.00001408,4,0.00075396,0.00825791,0.00000000,0.00000000,0.00000000,0.00000070,0.00000067,0.00000067
3.63333333,0.46248537,0.88662691,1.50000000,-0.26597149,0.13876115,-0.00000003,0.00000001,0.00002272,4,0.00065829,0.00794741,0.00000000,0.00000000,0.00000000,0.00000069,0.00000067,0.00000066
3.66666667,0.45359612,0.89120736,1.50000000,-0.26737602,0.13607841,0.00000015,0.00000000,0.00001381,4,0.00067296,0.00825262,0.00000000,0.00000000,0.00000000,0.00000069,0.00000066,0.00000065
3.70000000,0.44466152,0.89569869,1.50000000,-0.26869369,0.13341383,-0.00000003,0.00000001,0.00002213,4,0.00060692,0.00795250,0.00000000,0.00000000,0.00000000,0.00000068,0.00000065,0.00000065
3.73333333,0.43568245,0.90010044,1.50000000,-0.27004385,0.13070438,0.00000015,0.00000000,0.00001372,4,0.00073367,0.00824752,0.00000000,0.00000000,0.00000000,0.00000068,0.00000065,0.00000064
3.76666667,0.42665981,0.90441219,1.50000000,-0.27130806,0.12801300,-0.00000003,0.00000000,0.00002168,4,0.00062696,0.00795741,0.00000000,0.00000000,0.00000000,0.00000067,0.00000064,0.00000064
3.80000000,0.41759450,0.90863350,1.50000000,-0.27260383,0.12527813,0.00000015,0.00000001,0.00001379,4,0.00061887,0.00824255,0.00000000,0.00000000,0.00000000,0.00000067,0.00000064,0.00000063
3.83333333,0.40848744,0.91276394,1.50000000,-0.27381407,0.12256106,-0.00000003,0.00000000,0.00002117,4,0.00061121,0.00796228,0.00000000,0.00000000,0.00000000,0.00000066,0.00000063,0.00000063
3.86666667,0.39933953,0.91680311,1.50000000,-0.27505447,0.11980162,0.00000016,0.00000000,0.00001354,4,0.00060700,0.00823767,0.00000000,0.00000000,0.00000000,0.00000066,0.00000063,0.00000062
3.90000000,0.39015168,0.92075060,1.50000000,-0.27621069,0.11706018,-0.00000003,0.00000000,0.00002062,4,0.00061142,0.00796696,0.00000000,0.00000000,0.00000000,0.00000065,0.00000062,0.00000062
3.93333333,0.38092482,0.92460601,1.50000000,-0.27739526,0.11427725,0.00000016,0.00000000,0.00001346,4,0.00061058,0.00823298,0.00000000,0.00000000,0.00000000,0.00000065,0.00000062,0.00000061
3.96666667,0.37165987,0.92836897,1.50000000,-0.27849648,0.11151234,-0.00000003,0.00000000,0.00002022,4,0.00061021,0.00797154,0.00000000,0.00000000,0.00000000,0.00000065,0.00000062,0.00000061
4.00000000,0.36235775,0.93203909,1.50000000,-0.27962527,0.10870724,0.00000016,0.00000001,0.00001354,4,0.00061754,0.00822834,0.00000000,0.00000000,0.00000000,0.00000064,0.00000061,0.00000060
4.03333333,0.35301940,0.93561600,1.50000000,-0.28067102,0.10591998,-0.00000003,0.00000000,0.00001976,4,0.00060954,0.00797609,0.00000000,0.00000000,0.00000000,0.00000064,0.00000061,0.00000060
4.06666667,0.34364575,0.93909936,1.50000000,-0.28174310,0.10309361,0.00000016,0.00000001,0.00001330,4,0.00089458,0.00822379,0.00000000,0.00000000,0.00000000,0.00000063,0.00000060,0.00000059
